Because of Obamacare, "over the last two years, health care premiums have gone up -- it's true -- but they've gone up slower than any time in the last 50 years."		False		None
Mitt Romney says up to 20 million will lose health insurance due to Obama health care law		False		None
"Right now, the (Congressional Budget Office) says up to 20 million people will lose their insurance as Obamacare goes into effect next year."		False		None
Barack Obama says he's responsible for just 10 percent of budget shortfalls		False		None
"Over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of" President George W. Bush’s policies and the recession.		False		None
Ad says Obama leaves 'Creator' out of Declaration		False		Says Obama is only president in history who has deliberately removed the words "endowed by their Creator" when referring to the Declaration of Independence.
Newspaper ad says Barack Obama will “force Christian schools to hire non-Christian teachers”		False		None
"Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers."		False		None
Mitt Romney says voters who support Barack Obama are “people who pay no income tax”		False		None
The "48, 49 percent" that supports President Barack Obama are "people who pay no income tax."		False		None
Taking "In God We Trust" off coins was debunked years ago		False		None
On new dollar coins, "'In God We Trust' is gone!"		False		None
James Clyburn says Republicans sat on sidelines for passage of Social Security, Medicare, Medicaid		False		None
When Social Security, Medicare and Medicaid were created, "Republicans stood on the sidelines"		False		None
Mitt Romney said he likes to fire people, said Delaware governor		False		None
When it comes to jobless workers, "Mitt Romney says he likes to fire people."		False		None
At GOP convention, Rob Portman says Barack Obama “never even worked in business.”		False		None
Barack Obama has "never even worked in business."		False		None
Rick Santorum says that when his grandfather arrived in the U.S., “there were no government benefits for immigrants"		False		None
When his grandfather arrived in the United States, "there were no government benefits for immigrants."		False		None
Rep. Michele Bachmann claims report says the president's policies will drive up unemployment		False		None
"A report just came out that if we continue with President Obama's policies, we're looking at over 9 percent unemployment next year in the fourth quarter."		False		None
Barack Obama's campaign says his recovery has outpaced Ronald Reagan's in job creation		False		None
In the past 27 months, President Barack Obama has created more private-sector jobs than "in the Reagan recovery."		False		None
Group blames Obama for linking CIA to a Pakistani doctor		False		None
The Obama administration "leaked information, deliberately or otherwise, that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden."		False		None
Did a New Mexico Rep. spend $1 trillion in tax dollars on a stimulus for "failed companies here and jobs overseas"?		False		None
Says U.S. Rep. Martin Heinrich "spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas."		False		None
Carney says Romney favored welfare forever legislation		False		None
"Gov. Romney himself, with 28 other Republican governors, supported policies that would have eliminated the time limits in the welfare reform law and allowed people to stay on welfare forever."		False		None
Pro-Obama group blames Romney in woman's death		False		None
Says Mitt Romney and Bain Capital are to blame in a woman’s premature death when they closed the plant where her husband worked.		False		None
Putting Mitt Romney's attacks on 'You didn't build that' to the Truth-O-Meter		False		None
President Obama was saying success "is the result of government," not "hard-working people," when he said, "If you've got a business, you didn't build that. Somebody else made that happen."		False		None
Romney ad says stimulus money went to buy electric cars from Finland as a payback to Obama supporters		False		None
Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters.		False		None
Steve Doocy says someone earning $250,000 pays half that in taxes		False		None
"If you make more than $250,000 a year … you only really take home about $125,000."		False		None
GOP lawmaker Jeff Duncan repeats survey finding that 83 percent of doctors are considering quitting due to Obamacare		False		None
"83% of doctors have considered leaving the profession because of #Obamacare."		False		None
Facebook post says “75 percent of the Obamacare tax falls on the middle class”		False		None
"75 percent of the Obamacare tax falls on the middle class."		False		None
Health law puts government in between patients and doctors, Mitt Romney says		False		None
" ‘Obamacare’ puts the federal government between you and your doctor."		False		None
Nancy Pelosi says 'everybody' will get more and pay less under the health care law		False		Under the health care law, "everybody will have lower rates, better quality care and better access."
Mitt Romney says Dow Chemical chose Saudi Arabia over Oklahoma for plant		False		None
Says Dow Chemical decided to build a plant in Saudi Arabia rather than Oklahoma due to the impact of environmental regulations on the supply of natural gas.		False		None
Mitt Romney says "Obamacare" means up to 20 million Americans will lose insurance they like and want		False		None
"Obamacare … means that for up to 20 million Americans, they will lose the insurance they currently have, the insurance that they like and they want to keep."		False		None
Mitt Romney says 'Obamacare' adds trillions to the deficit		False		"Obamacare adds trillions to our deficits and to our national debt."
Barack Obama supports plan to ban deer-hunting ammunition, NRA claims in mailer		False		None
Says Barack Obama "supported Ted Kennedy’s ammo ban to outlaw all deer-hunting ammunition."		False		None
Michelle Obama understates percentage of high schools with physical education		False		None
"Only 2 percent of public high schools in the country offer PE classes."		False		None
Mitt Romney said he "actually cut" spending as Massachusetts governor		False		None
When Mitt Romney was governor of Massachusetts, "we didn’t just slow the rate of growth of our government, we actually cut it."		False		None
Obama ad says Romney opposes gay adoption		False		None
Says Mitt Romney would deny gay people the right to adopt children.		False		None
Barack Obama says government job losses on his watch are unprecedented		False		None
"The only time government employment has gone down during a recession has been under me."		False		None
Barack Obama's "Life of Julia" tool says Mitt Romney would allow student loan rates to double		False		None
"Under the Romney/Ryan budget, interest rates on federal student loans would be allowed to double."		False		None
Ad says stimulus tax credits funded jobs in Finland		False		None
Says the stimulus bill sent tax credits overseas, such as "half a billion to an electric car company that created hundreds of jobs in Finland."		False		None
American Crossroads ad says 85 percent of recent college grads are moving in with Mom and Dad		False		None
"After four years of a celebrity president … 85% (of recent college grads are) moving back in with their parents."		False		None
Vice President Joe Biden says, 'General Motors is the largest corporation in the world'		False		None
"General Motors is the largest corporation in the world again."		False		None
Romney: Obama 'only president' to cut Medicare		False		None
Says Barack Obama "is the only president to ever cut $500 billion from Medicare."		False		None
Obama attaches stark terms to possible Supreme Court ruling on health care law		False		None
If the Supreme Court throws out the federal health care law, it "would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress."		False		None
Rick Santorum says seven or eight Calif. universities 'don't even teach' American history		False		None
"I think it’s seven or eight of the California system of universities don’t even teach an American history course. It’s not even available to be taught."		False		None
Does Barack Obama's health care bill include $1 abortions?		False		None
The administration has issued rules for "$1 abortions in ObamaCare" and "requires all persons enrolled in insurance plans that include elective abortion coverage to pay" an abortion premium.		False		None
Ted Cruz says health reform’s price tag has doubled		False		None
"Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?"		False		None
Rick Santorum says after 'Obamacare,' all Americans will be dependent on the federal government		False		None
After President Barack Obama’s health care law takes full effect, "100 percent" of Americans will "depend on some form of federal payment, some form of government benefit to help provide for them."		False		None
David Axelrod says Barack Obama won more Ohio votes than Mitt Romney, Rick Santorum combined		False		None
"Tonight in Ohio, more people came out to vote for Barack Obama in an unopposed race than voted for (Mitt) Romney and (Rick) Santorum combined."		False		None
Santorum says when his grandfather came to the U.S. in 1925, 'there were no government benefits'		False		None
"When my grandfather came to this country back in 1925, there were no government benefits."		False		None
 		False		None
Ad accuses Mitt Romney of leaving 'Massachusetts $1 billion dollars in debt'		False		None
Mitt Romney "left Massachusetts $1 billion in debt."		False		None
Rick Santorum calls Barack Obama a 'snob' for wanting 'everybody in America to go to college'		False		None
"President Obama once said he wants everybody in America to go to college."		False		None
Rick Santorum says, 'Amniocentesis does, in fact, result more often than not ... in abortion'		False		None
"Amniocentesis, does, in fact, result more often than not in this country in abortion."		False		None
Mitt Romney says Obama gave away car companies to union		False		None
"The president gave the (auto) companies to the UAW."		False		None
Rick Santorum ad says Mitt Romney favors cap and trade		False		Says Mitt Romney supports cap and trade.
U.S. Chamber of Commerce ad attacking Tim Kaine says health care law 'will kill jobs across America'		False		None
"Obamacare ... will kill jobs across America."		False		None
White House Chief of Staff Jack Lew says budget requires 60 votes in Senate		False		None
"You can't pass a budget in the Senate of the United States without 60 votes."		False		None
Barack Obama says preventive care 'saves money'		False		None
"Preventive care … saves money, for families, for businesses, for government, for everybody."		False		None
Newt Gingrich says EPA plans to boost gas prices 25 cents per gallon		False		Says President Barack Obama "has an Environmental Protection Agency proposal that would raise the price of gasoline by 25 cents a gallon."
In "Debbie-Spend-It-Now" ad, Pete Hoekstra errs on unemployment rate statistic		False		None
"Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased."		False		None
Mitch Daniels says Steve Jobs created more jobs than the stimulus		False		None
Says Steve Jobs was responsible for creating more jobs than the stimulus bill.		False		None
Newt Gingrich repeats claim that he balanced the federal budget four times as speaker		False		"When I was speaker, we had four consecutive balanced budgets."
Rick Santorum says Obama prohibits encouraging young people to marry		False		None
Says an Obama administration policy prohibits people who work with at-risk youth from promoting marriage as a way to avoid poverty.		False		None
Does Mitt Romney have 15 homes? Woman in Winning Our Future video says he does		False		None
Mitt Romney has 15 homes.		False		None
Mitt Romney says Barack Obama didn't expand U.S. trade deals		False		None
Says President Barack Obama has opened up no new trade relationships with other nations.		False		None
Jon Huntsman says President Barack Obama threw deficit reduction plan 'in the garbage can'		False		None
Says the Simpson-Bowles deficit reduction proposal went from President Barack Obama's desk to "the garbage can."		False		None
Mitt Romney repeats claim that repealing health law saves $95 billion a year		False		None
Eliminating "Obamacare" ... "saves $95 billion a year."		False		None
Mitt Romney ad says labor board tried to block Boeing from building factory in South Carolina		False		None
Says the National Labor Relations Board told Boeing that it couldn’t build a factory in South Carolina because South Carolina is a right-to-work state.		False		None
Newt Gingrich repeats claim about his record of balancing budget, reducing debt		False		"I balanced the budget for four straight years, paid off $405 billion in debt."
Newt Gingrich says the Obama administration instructed terrorism training to not mention Islam		False		"The Obama administration just issued instructions that terrorism training should not involve any reference to Islam."
Romney says only Obama has cut Medicare		False		None
"Only one president has ever cut Medicare for seniors in this country . . . Barack Obama."		False		None
Newt Gingrich says that in New York City, starting janitor is paid twice as much as a starting teacher		False		None
In New York City, "an entry level janitor gets paid twice as much as an entry level teacher."		False		None
Newt Gingrich claims he 'never favored cap and trade'		False		"I never favored cap and trade."
Mitt Romney changes position on TARP, DNC says		False		None
Says Mitt Romney has changed his position on supporting the TARP program.		False		None
Michele Bachmann says Iran has threatened to launch nuclear attack against Israel, United States		False		None
Says Mahmoud Ahmadinejad said that "if he has a nuclear weapon he will use it to wipe Israel off the face of the earth. He will use it against the United States of America."		False		None
Newt Gingrich says Dodd-Frank is destroying community banks		False		"Community banks … are being destroyed by Dodd-Frank."
Rick Perry says federal bureaucrats will take over local building codes		False		None
Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, "federal bureaucrats could take over the local building code enforcement in your city if so-called ‘green mandates’ are not complied with quickly enough."		False		None
Michele Bachmann says U.S. will soon send enough interest to China to pay for their military		False		None
"By 2015, we will be sending so much interest" to China that "we will be paying for the entire People's Liberation Army."		False		None
John Boehner equates taxing millionaires with hurting small businesses		False		None
"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople."		False		None
Mitt Romney said repealing 'Obamacare' would save $95 billion in 2016		False		None
Repealing the health care law "would save $95 billion in 2016."		False		None
Obama says health law will kick in for millions next year		False		None
"Thirty million Americans, including a lot of people in Florida, are going to be able to get healthcare next year because of that law."		False		None
Barack Obama says 60 percent of his promises are 'done'		False		None
"I made a bunch of these promises during the campaign. ... We've got about 60 percent done in three years."		False		None
Supercommittee co-chair Jeb Hensarling cites huge spending increases in four agencies		False		None
The departments of Commerce, Education and Energy and the EPA saw their spending increase by between 130 percent and 219 percent between 2008 and 2010.		False		None
Is Herman Cain 'pro-choice' on abortion?		False		None
Herman Cain is a "pro-choice candidate."		False		None
Michele Bachmann says four simultaneous military deployments is 'historic'		False		None
"We saw the president of the United States engage American troops in a fourth conflict in a foreign land. This is historic."		False		None
Herman Cain says the 9-9-9 plan does not raise taxes on those making the least		False		None
The 9-9-9 plan "does not raise taxes on those that are making the least."		False		None
Romney says Barack Obama has no private sector experience		False		None
Says Barack Obama "never worked in the private sector" before he was elected president.		False		None
Mitt Romney attack Barack Obama over Boeing plant question		False		None
Says the National Labor Relations Board told Boeing that it "can't build a factory in a non-union state."		False		None
IPAB board is 15 bureaucrats who will decide for the nation, says Michele Bachmann		False		None
"These 15 political appointees (on the IPAB) will make all the major health care decisions for over 300 million Americans."		False		None
Viral Facebook post on CEO-worker pay ratio has obscure past		False		Say the ratio of CEO pay to average worker pay in the U.S. is 475 to 1.
Should President Barack Obama apologize for flip-flop on drone strikes? Louisiana lawmaker says yes		False		None
Says Barack Obama is a "hypocrite" for criticizing President George W. Bush’s "drone attack program," then using it aggressively as president.		False		None
Haley Barbour says Barack Obama benefited from biggest Congressional Democratic majorities since Lyndon Johnson		False		None
When he took office in 2009, President Barack Obama "had the biggest Democratic majorities in Congress since Lyndon Johnson."		False		None
Herman Cain said government bureaucrats will determine when you get a CAT scan once the new health care law begins		False		None
"If we had been on 'Obamacare' and a bureaucrat was trying to tell me when I could get that CAT scan, that would have delayed my treatment."		False		None
Gary Johnson says U.S. is "bankrupt"		False		None
"We're bankrupt."		False		None
Michele Bachmann says HPV vaccine can cause mental retardation		False		None
Says the vaccine to prevent HPV can cause mental retardation.		False		None
Rick Perry says Social Security is a Ponzi scheme		False		None
Social Security is a "Ponzi scheme."		False		None
Rick Perry says Texas added 21,000 doctors because of tort reform  		False		None
Says Texas gained 21,000 doctors due to tort reform.		False		None
Rick Perry says more and more scientists are questioning global warming		False		Scientists are "questioning the original idea that man-made global warming is what is causing the climate to change. … (It is) more and more being put into question."
Do scientists disagree about global warming?		False		"The weight of the evidence (on global warming) is that most of it, maybe all of it, is because of natural causes ... it’s fair to say the science is in dispute."
Bachmann said Standard & Poor's downgrade proved she was right		False		None
When Standard & Poor's "dropped our credit rating, what they said is, we don't have an ability to repay our debt. ... I was proved right in my position" that the debt ceiling should not have been raised.		False		None
U.S. Rep. Ron Paul says 'the country's bankrupt"		False		None
"The country's bankrupt." 		False		None
Ron Paul ad says Democrats only want tax increases		False		None
"In the '80s, Democrats promised spending cuts, but delivered only tax hikes."		False		None
Bill O'Reilly says poverty hasn't budged since 1965 despite 'trillions' spent		False		Since 1965, the United States has spent "untold trillions" yet the poverty rate hasn’t budged.
Newt Gingrich says Dodd-Frank law requires 20 percent down payments		False		None
Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.		False		None
Grover Norquist said the economy has grown or been damaged by capital gains tax changes		False		None
"Every time we've cut the capital gains tax, the economy has grown. Whenever we raise the capital gains tax, it's been damaged."		False		None
Tim Pawlenty says scientists are “in dispute” over whether being gay is a choice		False		None
Says scientists are "in dispute" over whether being gay is a choice.		False		None
Sarah Palin says price of Slim Jims has risen 169 percent recently		False		None
Slim Jims "just recently" cost 99 cents but now cost $2.69.		False		None
Rep. Michele Bachmann says she's never received a penny from family farm that got federal crop subsidies		False		None
"My husband and I have never gotten a penny of money from the farm."		False		None
Jim DeMint says federal government has more revenue coming in "than we ever have"		False		None
"We've got more revenue than we ever have."		False		None
Michele Bachmann says food prices for barbecues up 29 percent because of Barack Obama		False		None
"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obama's policies have led to groceries going up 29 percent."		False		None
Michele Bachmann says Barack Obama has "released all of the oil from the Strategic Oil Reserve"		False		None
"The president released all of the oil from the Strategic Oil Reserve."		False		None
Jon Stewart says those who watch Fox News are the "most consistently misinformed media viewers"		False		"Who are the most consistently misinformed media viewers? … Fox viewers, consistently, every poll."
Video accuses Janice Hahn of hiring gang members with taxpayer money as 'gang-intervention specialists'		False		None
"Janice Hahn hired hard-core gang members with taxpayer money to be 'gang-intervention specialists.' She even helped them get out of jail, so they could rape and kill again."		False		None
Mitt Romney says we're in "the slowest job recovery since Hoover"		False		None
"This is the slowest job recovery since Hoover."		False		None
Rick Santorum says Barack Obama has raised a "stop sign" on oil exploration		False		None
Says President Barack Obama "has put (up) a stop sign … against oil drilling, against any kind of exploration offshore or in Alaska."		False		None
Rick Santorum says Social Security cost-of-living adjustments should be based on consumer prices, not wages		False		None
"The cost-of-living increase in Social Security is tied to wage inflation."		False		None
RNC chair Reince Priebus says today's long-term unemployment is worse than Great Depression		False		None
"We have unemployment that rivals the Great Depression."		False		None
Anonymous GOP officials claim commerce nominee John Bryson endorses world government		False		Commerce Secretary nominee John Bryson "appears to endorse world government."
Debbie Wasserman Schultz compares GOP-backed voting bills to Jim Crow		False		None
By advocating new requirements for voters to show ID cards at the polls, Republicans "want to literally drag us all the way back to Jim Crow laws."		False		None
Sarah Palin says Obama has accumulated more debt than previous 43 presidents combined		False		None
"Look at the debt that has been accumulated in the last two years. It's more debt under this president than all those other presidents combined."		False		None
Debbie Wasserman Schultz says Ryan Medicare plan would allow insurers to use pre-existing conditions as barrier to coverage		False		None
The Medicare proposal by Rep. Paul Ryan, R-Wis., would "allow insurance companies to deny you coverage and drop you for pre-existing conditions."		False		None
Throw-granny-from-the-cliff ad asks what the U.S. would be “without Medicare"		False		None
The Paul Ryan budget proposal would leave the country "without Medicare."		False		None
Nancy Pelosi says more jobs created in Obama's first year than eight years of George W. Bush		False		None
"In the first year of the Obama administration, more jobs were created in the private sector than in the eight years of the Bush administration."		False		None
Laura Ingraham says Massachusetts health plan is "wildly unpopular"		False		The Massachusetts health care plan is "wildly unpopular" among state residents.
Newt Gingrich inaccurate in budget, debt claims in video announcement		False		None
"For four years, we balanced the budget and paid off $405 billion in debt."		False		None
Gingrich unemployment rate claim off target		False		None
During his time as House speaker, "unemployment came down from 5.6 percent to under 4 (percent)."		False		None
Barack Obama says the United States has doubled exports during his presidency		False		None
Under President Barack Obama, the United States has "doubled our exports."		False		None
John Boehner says Bush tax cuts created 8 million jobs over 10 years		False		None
The Bush tax cuts "created about 8 million jobs over the first 10 years that they were in existence. We've lost about 5 million of those jobs during this recession."		False		None
Doris Kearns Goodwin says no U.S. combat deaths under Eisenhower		False		None
During the Eisenhower Administration, "not a single soldier … died in combat."		False		None
Barack Obama says birth certificate drowned out budget proposals in media coverage		False		None
Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.		False		None
John Boehner says Obama “took exactly none of his own deficit reduction commission’s ideas"		False		None
President Barack Obama "took exactly none of his own deficit reduction commission’s ideas. Not one."		False		None
Herman Cain says China holds 26 percent of U.S. debt		False		None
China holds 26 percent of the U.S. debt.		False		None
Bill Maher says GOP proposal would limit seniors to $15,000 spending under Medicare		False		Under a proposal by Rep. Paul Ryan, people on Medicare will only have $15,000 from the federal government to spend on their health care.
Rep. Joe Walsh said that every time we've cut taxes, revenues have gone up, the economy has grown		False		"Every time we've cut taxes, revenues have gone up, the economy has grown."
Michele Bachmann says top 1 percent pay 40 percent of all federal taxes		False		None
"The top 1 percent of income-earners pay about 40 percent of all taxes into the federal government."		False		None
Peter DeFazio says “Medicare passed with virtually no Republican support”		False		None
"Medicare passed with virtually no Republican support."		False		None
Donald Trump claims Obama spent $2 million in legal fees defending birth certificate lawsuits		False		President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.
Libya sells most of its oil to Europe, not China		False		None
"Libya supplies the oil for China. We get no oil from Libya."		False		None
Jon Kyl says abortion services are “well over 90 percent of what Planned Parenthood does”		False		None
Abortion services are "well over 90 percent of what Planned Parenthood does."		False		None
Trump said Obama's grandmother caught on tape saying she witnessed his birth in Kenya		False		Says President Obama's "grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth."
Donald Trump says South Korea doesn't pay United States for troop presence		False		None
South Korea doesn't pay the United States for U.S. troops that protect their country.		False		None
Americans United for Change says Eric Cantor wants to abolish Social Security and Medicare		False		None
Says Majority Leader Eric Cantor called for "abolishing Social Security and Medicare."		False		None
Rick Santorum says one of every three pregnancies ends in an abortion		False		None
"A third of all the young people in America are not in America today because of abortion, because one in three pregnancies end in abortion."		False		None
Karl Rove says that “American troops have never been under the formal control of another nation”		False		"American troops have never been under the formal control of another nation."
Ted Poe decries U.S. aid to Venezuela, Cuba		False		None
The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.		False		None
The RNC said unions raised $400 million for Obama in 2008		False		None
"2008: Unions Spent $400 Million to Elect Obama."		False		None
Fred Upton says pending bill to block EPA curbs of greenhouse gases will 'stop rising gas prices'		False		None
A bill that would halt the EPA from regulating greenhouse gases would help "stop rising gas prices."		False		None
Sen. Bernie Sanders says Americans now work the longest hours of any people around the world		False		None
"We now work the longest hours of any people around the world."		False		None
John McCain errs in saying iPads, iPhones are made in the USA		False		None
Says iPads and iPhones "are built in the United States of America."		False		None
Mike Huckabee said Barack Obama grew up in Kenya		False		None
Says Barack Obama grew up in Kenya.		False		None
Labor union supporters say Wisconsin test scores vastly outpace those in five states without collective bargaining for teachers		False		None
The five states that outlaw collective bargaining for teachers all rank below 44th in the nation in test scores, while Wisconsin ranks 2nd.		False		None
Barack Obama says his budget will bring deficit to lowest level since Eisenhower		False		None
The president’s proposed budget "will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president."		False		None
Michele Bachmann says the government will buy you a breast pump for your baby.		False		None
The government will "go out and buy my breast pump for my babies."		False		None
Mitch Daniels says interest on debt will soon exceed security spending		False		None
"Within a few years, we will be spending more on interest payments than on national security."		False		None
Wayne LaPierre said that violent crime in jurisdictions that recognize the 'right to carry' is lower than in areas that prevent it.		False		None
"Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it."		False		None
John Boehner says 200,000 new federal jobs have sprouted since start of Obama's term		False		None
"Over the last two years since President Obama has taken office, the federal government has added 200,000 new federal jobs."		False		None
Barack Obama says White House budget would not add to the debt within a few years		False		None
Under the White House’s budget proposal, "we will not be adding more to the national debt" by the middle of the decade.		False		None
Glenn Beck says Muslim Brotherhood wants to declare war on Israel		False		The Muslim Brotherhood has "openly stated they want to declare war on Israel."
Mitt Romney tells CPAC that more are out of work in U.S. than employed in Canada		False		None
"Today there are more men and women out of work in America than there are people working in Canada."		False		None
Rachel Maddow says Fox News 'said the New Black Panther Party decided the election for Barack Obama'		False		Fox News "said the New Black Panther Party decided the election for Barack Obama."
President Obama says 12 judges have rejected "the notion that the health care law was unconstitutional"		False		None
Twelve judges have thrown out legal challenges to the health care law because they rejected "the notion that the health care law was unconstitutional."		False		None
President Barack Obama says he didn't raise taxes once.		False		None
"I didn't raise taxes once."		False		None
Nevada will be "energy independent within the immediate future"		False		None
Nevada will be "energy independent within the immediate future."		False		None
'Wall Street Journal's' Steve Moore claims low income people saw the biggest gains during the 1980s		False		None
In the 1980s, "The lowest income people had the biggest gains."		False		None
Rep. Blake Farenthold says health care law will force 70 percent of workers to lose their current plan		False		None
"Despite claims that you can 'keep the health care plan you like,' the Obama Administration has predicted that as many as 7 out of 10 Americans with employer-provided health coverage could lose their current health plan."		False		None
Egyptian ambassador claims Egypt has made "great strides" in political and democratic reform		False		None
In the past 20 years, Egypt has made "great strides" in political and democratic reform.		False		None
Rep. Paul Broun says innovation would flower if government 'would get out of the way'		False		None
Says government is a barrier to innovation and development.		False		None
Tort reform in the health care law? No		False		None
The health care law includes tort reform.		False		None
The health care law a "job killer"? The evidence falls short		False		None
The health care law is "job killing."		False		None
Did the White House "brand" the Arizona memorial service with a logo and slogan?		False		The White House "branded" the memorial service for the Tucson shootings with a "Together We Thrive" logo and slogan.
Steny Hoyer says GOP didn't consult with Democrats on new House rules package		False		None
In preparing a rules package for the 112th Congress, the GOP had no discussions with Democrats.		False		None
Kevin McCarthy says 111th Congress spent more in two years than the first 100 congresses combined		False		None
"The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined."		False		None
Rep. Darrell Issa claims government could save $125 billion by not paying improper Medicare claims		False		None
"We can save $125 billion in simply not giving out money to Medicare recipients that don't exist for procedures that didn't happen."		False		None
Bernie Sanders says ExxonMobil paid no taxes in 2009, but that's inaccurate		False		None
"Last year, ExxonMobil made $19 billion in profit. Guess what. They paid zero in taxes. They got a $156 million refund from the IRS."		False		None
Tom Coburn says that only 10 to 20 people die annually from foodborne illnesses		False		None
There are "10 or 20 deaths a year from foodborne illness" in the United States.		False		None
Barack Obama off in description of how Social Security, Medicare evolved		False		None
When President Franklin D. Roosevelt started Social Security, "it only affected widows and orphans," and when Medicare began, "it was a small program."		False		None
RightMarch.com claims DREAM Act would provide amnesty to two million illegal immigrants		False		None
The DREAM Act the "would give amnesty to over two million illegal aliens."		False		None
John Boehner says "the American people spoke pretty loudly. They said stop all the looming tax hikes"		False		None
"The American people spoke pretty loudly. They said stop all the looming tax hikes...."		False		None
'Obama tax hikes'? Just as easily call them the Bush tax hikes. 		False		None
"Pls refer to Jan.1 tax changes appropriately: they're OBAMA TAX HIKES & they'll slam every American's savings, investments & job opportunity"		False		None
Paul Krugman said Obama's deficit co-chairs had no ideas for controlling health care costs		False		A recent report from the president's deficit commission was "completely empty" on controlling health care costs.
Rand Paul says federal workers paid $120,000, private-sector workers only $60,000		False		None
"The average federal employee makes $120,000 a year. The average private employee makes $60,000 a year."		False		None
Mike Pence says raising taxes lowers tax revenues		False		"Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues."
Rep. Michele Bachmann claims Obama's trip to India will cost the taxpayers $200 million a day		False		None
"The president of the United States will be taking a trip over to India that is expected to cost the taxpayers $200 million a day."		False		None
Robert Dold targets Dan Seals in Illinois race using a talking sea lion		False		Dan Seals has been running for office "since before there were, like, iPods."
Michael Steele says Obama's claims hypocritical: that his presidential campaign was asked to disclose donors and refused		False		None
"When President, then candidate, Obama was asked to disclose some of his donors because there was suspicion of their being the foreign source of money into his campaign, they refused to do it."		False		None
U.S. Chamber says health care law hammers small businesses in an attack on Betsy Markey, D-Colo.		False		None
The new health care law crushes small businesses "with billions in penalties."		False		None
Spanish language ad claims Sen. Barbara Boxer voted against immigration reform		False		None
Sen. Barbara Boxer "voted against immigration reform to permit (Hispanic immigrants) people to come here legally to work."		False		None
NRCC blasts Arkansas Democratic candidate Chad Causey for having been a "bureaucrat"		False		None
Arkansas Democratic congressional candidate Chad Causey "was a Washington, D.C. bureaucrat."		False		None
Rev. Franklin Graham says churches and synagogues are forbidden in most Muslim countries		False		None
In most Muslim countries, "We can't have a church. We're not able to build synagogues. It's forbidden."		False		None
Jack Conway campaign ad accuses Rand Paul of being soft on crime		False		None
Says Rand Paul thinks drug-dealing, theft, burglary and prostitution should be decriminalized.		False		None
Iranian President Mahmoud Ahmadinejad denies executions are up fourfold		False		None
It's "not true" that since he's been the president, executions in Iran have increased by four times.		False		None
Iranian president Mahmoud Ahmadinejad claims woman was never sentenced to stoning		False		None
Sakineh Mohammadi Ashtiani "was never sentenced to stoning."		False		None
Obama says Bush administration put no conditions on aid to auto companies		False		None
The Bush administration had been "giving (auto companies) billions of dollars and just asking nothing in return."		False		None
Bill Maher says that some natural gas pipes are made of wood		False		"Do you know that we have pipes carrying natural gas in this country that are made of wood? I'm not joking."
Sharron Angle calls Harry Reid "the best friend an illegal alien ever had"		False		None
Harry Reid has voted "to give special tax breaks to illegal aliens."		False		None
Austan Goolsbee says John Boehner wants to repeal stimulus tax cuts		False		None
John Boehner has called for "repealing the rest of the stimulus, which would raise taxes on 110 million middle class people."		False		None
Ann Marie Buerkle, GOP candidate, says under new health law, feds will track Americans' body mass index		False		None
"The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014," including "each individual’s Body Mass Index."		False		None
Is the "Ground Zero Mosque" not even a mosque?		False		None
"This is not a mosque. It's a cultural center that has a prayer area."		False		None
 		False		None
Hayworth claims McCain opposed the border fence		False		None
McCain opposed the border fence.		False		None
Rep. John Boehner proposes U.S. stop stimulus spending		False		None
"There's still about $400 billion or $500 billion of the stimulus plan that has not been spent. Why don't we stop it."		False		None
Sarah Palin said Democrats have no plan to extend some of the Bush tax cuts		False		None
Democrats do not have a plan for extending the Bush tax cuts.		False		None
Bloomberg claims Canada allows far more work visas than the U.S.		False		None
"Canada sets aside 36 percent of their visas for people with skills they think their country needs.  We set aside 6 percent."		False		None
John Boehner says unemployment has exceeded 9 percent for two years running		False		None
"This is the first time since the Depression that unemployment has stayed above 9 percent for two consecutive years."		False		None
Tim Pawlenty says the U.S. is not undertaxed compared to its competitors		False		None
"I don't think the argument can be credibly made that the United States of America is undertaxed compared to our competitors."		False		None
