Study from health insurers says premiums will rise, but it's not the whole story		True		A report by the health insurance industry "ignores some of the key policies that are part of the Senate Finance Committee bill."
Levin claims that other Western countries have lifted their bans		True		Other Western countries have ended their "Don't Ask, Don't Tell" policies.
Rockefeller says health insurance premiums have doubled since 2001		True		Health care premiums for consumers have doubled since 2001.
Health reform includes a tax penalty if you don't have insurance		True		Barack Obama and the Democrats have "proposed a tax for not having health insurance."
GOP claims video shows public B. Bernice Young Elementary School students made to sing about Obama		True		In a now-viral video, "impressionable youngsters at a public school in New Jersey ... have been instructed to sing the praises of 'Barack Hussein Obama.'"
Barack Obama got many campaign contributions from Goldman Sachs		True		Goldman Sachs was Barack Obama's "No. 1 private contributor."
Obama right that Roosevelt was called a socialist and a communist		True		"FDR was called a socialist and a communist."
National Right to Life Committee says Baucus bill would permit federal subsidies to go to insurance plans that cover abortions		True		The Baucus bill "contains provisions that would send massive federal subsidies directly to both private insurance plans and government-chartered cooperatives that pay for elective abortion."
Michelle Obama claims that domestic violence counts as a pre-exisiting condition in some states		True		"In some states, it is still legal to deny a woman coverage because she's been the victim of domestic violence."
Obama says White Sox can still make the playoffs		True		None
"Mathematically, the White Sox can still get in the playoffs."		True		None
Boehner says abortion access was always a key goal for Obama health plan		True		As a candidate, President Obama "declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president."
Obama is correct that "death panel" charge is a lie		True		"The claim ... that we plan to set up panels of bureaucrats with the power to   kill off senior citizens ... is a lie, plain and simple."
Health insurance stays in place under reform proposals		True		If you "already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have."
Analyst says Netherlands, Switzerland achieve universal coverage through private insurance		True		"Switzerland and the Netherlands . . .  cover all their citizens using private insurers, and they do so for much less cost."
Barack Obama poll after seven months shows him behind other presidents		True		"Since World War II, only Gerald Ford and Bill Clinton have had worse ratings after seven months than President Obama."
AMA president says pregnant women are barred from buying individual health policies		True		Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a "pre-existing condition."
Brooks claims that preventive care will cost the government		True		Preventive care does not save the government money.
Axelrod gets it right on vet benefits		True		Health care reform will not affect veterans' benefits.
Obama is right on federal health care for janitors and senators		True		The health care plan for members of Congress "is no better than the janitor who cleans their offices."
Public Citizen gets it right about insider trading rules		True		A loophole "still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit."
Health care exchange is government's way of regulating insurers		True		"All private healthcare plans must conform to government rules to participate in a Healthcare Exchange."
Supreme Court nominees got Senate votes with big margins		True		"Now, there was a time when someone like Scalia and Ginsburg got 95-plus votes."
ABC and broadcast networks steer clear of controversial issue ads		True		During a town hall meeting on health care, "ABC didn't even allow ads that opposed the president's health care plan to be aired."
Claims that smoking kills more people annually than other dangerous activities combined		True		Every year tobacco kills more Americans than did World War II — more than AIDS, cocaine, heroin, alcohol, vehicular accidents, homicide and suicide combined.
Claims that the CBO predicts cap-and-trade will cost about as much as a stamp a day		True		Says the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of "a postage stamp a day."
Jose is No. 1 baby name in Texas — Social Security Administration says so		True		In Texas, "the No. 1 name for new male babies — many of whom will vote one day — is Jose."
McCain says Obama has more czars than the Romanovs		True		"Obama has more czars than the Romanovs."
Pence claims that Obama said energy costs will skyrocket with a cap-and-trade plan		True		Contends that President Obama "literally said (if) his cap-and-trade proposals were to pass, that utility rates, his words now, would, 'necessarily skyrocket.'"
Obama says government has so far turned a profit on money used to stabilize banks		True		"In the first round of repayments"  from financial institutions that received TARP money, "the government has actually turned a profit."
RNC chairman Michael Steele claims that the government will be part owner of General Motors		True		"President Obama will now own 60 percent of GM, and his union buddies will own almost 20 percent."
North Korea contends that the five permanent members of the U.N. Security Council have conducted 99.99 percent of all nuclear tests		True		"The nuclear test conducted in our nation this time is the Earth's 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests."
Dick Cheney says only three terror suspects were ever waterboarded		True		"You've heard endlessly about waterboarding. It happened to three terrorists."
No inmate has escaped from federal supermax prison		True		"Nobody has ever escaped from one of our federal 'supermax' prisons."
Durbin correct that convicted terrorists are in federal prisons		True		"The reality is, we are holding some of the most dangerous terrorists in the world right now in our federal prisons, including the mastermind of the 1993 World Trade Center bombing, the 'shoe bomber,' the 'Unabomber,' and many others."
Gov. Sanford cites Bloomberg statistic that the U.S. has "spent, lent or committed" nearly $13 trillion to blunt the recession		True		"Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession."
Miss USA runner-up Carrie Prejean's comments on same-sex marriage mirror Obama's		True		"The president of the United States ... agrees with me" that marriage should be between a man and a woman.
MoveOn targets senators who opposed new bankruptcy rules for homeowners		True		Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.
Studies show handwashing reduces disease		True		Washing your hands and covering your mouth when you cough "makes a huge difference" in reducing transmission of the flu.
Obama correct that civilian deaths and bombings are down in Iraq		True		In Iraq, "civilian deaths, incidents of bombings, etc., remain very low relative to what was going on last year."
Boehner cites "Debt Day" numbers carefully		True		"About halfway through fiscal year 2009, Washington has run out of money."
Columnist Will correct that initial TARP money did not buy toxic assets		True		"Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets."
Conditions in Afghanistan have deteriorated for soldiers and civilians alike		True		"2008 was the deadliest year of the war (in Afghanistan) for American forces."
Republican budget proposal lacks numbers on revenues and costs		True		The Republican leadership's budget proposal "doesn't contain any numbers."
Judd Gregg says Obama's budget drives national debt to 80 percent of GDP		True		Obama's budget plan would "take national debt up to about 80 percent of gross national product. ... Historically, it's been about 40 percent."
Billionaire Warren Buffett still backs Obama		True		"Warren (Buffett) still does support me."
Tens of billions in AIG bailout went to foreign companies		True		"Tens of billions of dollars (from taxpayer-funded bailouts) ... flowed straight through AIG into the coffers of foreign corporations and foreign banks."
AIG retention bonuses going to employees it plans to terminate		True		AIG "said they were giving $57 million (in retention payments) to people who were being terminated."
Yes, but take this prediction with a grain of salt		True		"Last week the Blue Chip Economic Indicators came out that surveys lots of private forecasters. Almost all of them are predicting a turnaround in the third quarter and positive growth in the fourth quarter."
Yes, Rep. John Boehner has never asked for earmarks 		True		"I don't do earmarks. I've never done one. I'm not going to do one."
White House highlights one way the tax code goes easy on the rich		True		"A middle-class family donates $1 to charity, they get 15 cents off their income tax. Bill Gates donates $1 to charity, he takes 35 cents off his income tax."
Obama invokes Republican icons on health care		True		"Teddy Roosevelt first called for (health care) reform nearly a century ago."
Spending bill wasn't candidate Obama's "type," Boehner points out		True		"The president campaigned against this type of legislation."
For the feds, yes, this is big school spending		True		"We are making the largest investment in education in our nation’s history."
McCain says Omnibus bill packed with earmarks and pork		True		The omnibus spending bill has "9,427 pork barrel items."
Congresswoman's portrait of a toothless FDA is correct		True		"When the salmonella source was finally identified, FDA officials had to wait for industry approval before they could go live with the [peanut] recall."
Al Gore is optimistic about solar energy, and pretty accurate, too		True		If we got solar energy from "an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year."
Three Cabinet appointees from opposing party is unmatched		True		"Putting three Republicans in my Cabinet...is unprecedented."
Stimulus has money to help fish, off-roaders		True		The stimulus bill contains "$20 million for the removal of small to medium-sized fish passage barriers" and "$25 million to rehabilitate off-roading trails for ATVs."
Stimulus plan comes to more than a million bucks a day since Jesus Christ was born		True		 To give the proposed economic stimulus plan some perspective, "if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldn’t have spent $1 trillion."
Barton correct that Congress getting little review of economic stimulus package		True		Democrats have said that "even one hearing (on the stimulus bill) would be one too many, and that we have a single day to approve these five complex propositions that will affect the lives of millions."
The legend of slaves building Capitol is correct		True		"The Capitol was built by slaves."
Geithner's second crack at squaring taxes		True		"Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years."
Obama's no maverick		True		"Sen. Obama has never taken on his party leaders on a single major issue."
Fidel Castro no fan of McCain 		True		"Fidel (Castro) has made his preferences known in the campaign and had some very unkind things to say about me."
Few "guarantees" in McCain's plan		True		John McCain's health care plan "won't guarantee coverage of cancer screenings or maternity care."
That's a fair estimate		True		None
Medicare spends "$15-billion a year on subsidies to insurance companies."		True		None
Most small businesses won't be subject to Obama's tax increases		True		"98 percent of small businesses make less than $250,000" and would not see a tax increase under Barack Obama's plan.
Obama disagreed, but didn't criticize		True		"Congressman John Lewis, an American hero, made allegations that Sarah Palin and I were somehow associated with ... the worst chapter in American history. ... And, Senator Obama, you didn't repudiate those remarks."
Obama's plan expands existing system		True		Under Barack Obama's health care proposal, "if you've got a health care plan that you like, you can keep it."
2003 legislation had neutrality clause		True		None
Barack Obama voted against "born alive" legislation in Illinois that was "virtually identical to the federal law."		True		None
Obama sounded the alarm on subprimes		True		"Two years ago...I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke, and told them [subprime lending] is something we have to deal with."
McCain proud to have parted ways with Bush		True		"I have disagreed strongly with the Bush administration on this issue" of global warming.
Obama's earmark number is correct		True		"Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18-billion of our budget."
McCain opposed 2007 war funding bill		True		"John McCain voted against funding the troops because of . . . a timeline in it to draw down American troops."
Yup, Obama votes with the D's		True		"Barack Obama ... 96 percent of his votes have been solely along party line."
Biden's words haunt him		True		"You ... said that Barack Obama was not ready to be commander in chief."
Palin endorsed wolf bounty		True		"Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf."
Palin supports aerial shooting, for a reason		True		Palin supports "aerial hunting of wolves and other wildlife."
Seniors get a special break		True		Says that under his tax plan, seniors making less than $50,000 per year won't pay any income taxes.
Yes, South Koreans taller		True		"The average South Korean is 3 inches taller than the average North Korean, a huge gulag."
Better context for a once-questionable tax claim		True		John McCain wants to "give oil companies another $4-billion" in tax breaks.
McCain did get money from Bermuda-connected sources		True		"Grateful insurance company executives and their lobbyists" from Bermuda gave McCain $50,000.
A credit for workers cuts taxes for middle class		True		Obama's tax plan cuts taxes "for 95 percent of all working families."
McCain said he had confidence in Paulson		True		John McCain said last year he didn't know of a solution to the mortgage crisis.
History notes elder McCain's passing		True		"My grandfather came home from ... (World War II) exhausted from the burdens he had borne, and died the next day."
No bidders on eBay; sold it offline		True		"That luxury jet was over the top. I put it on eBay."
Unreservedly so		True		Senate Majority Leader Harry Reid "said, quote, 'I can't stand John McCain.' "
She wins popularity contest		True		"Governor Palin is the most popular governor in the country."
"Executive" makes it right		True		Sarah Palin "already has more executive experience" than Barack Obama and Joe Biden "combined."
Palin sought more taxes and more development from oil companies		True		"As governor, I've stood up to ... the big oil companies."
Only as a last resort		True		Joe Biden "voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq."
Ten years in municipal government, two as governor		True		Sarah Palin "has had 12 years of elected office experience."
Each Alaskan got $1,200		True		When oil and gas prices sent state revenues up, Palin sent "a large share of that revenue directly back to the people of Alaska."
The Democrats counted correctly		True		McCain voted 19 times against a minimum-wage increase.
Biden digs back on Afghanistan to dig McCain		True		Three years ago, John McCain said, "Afghanistan — we don't read about it anymore in papers because it succeeded."
Indeed we do		True		"Today, we import triple the amount of oil than we had on the day Senator McCain took office."
Update. Obama nailed it		True		"John McCain has voted with George Bush 90 percent of the time."
We should all be so poor		True		Biden is "one of the least wealthy members of the U.S. Senate."
Yes, only an ounce on prevention		True		"Less than four cents of every health care dollar is spent on prevention and public health."
This condom speaks the truth		True		McCain "said he was 'stumped' when asked whether contraceptives help stop the spread of HIV."
U.S. spends more on health care, not necessarily healthier		True		"We spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality."
A claim on "Don't Ask, Don't Tell" stands up		True		"More than 12,500 service men and women have been discharged on the basis of sexual orientation since the "Don't Ask, Don't Tell" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots."
That's what McCain said -- in 2005		True		Says McCain once said that on "the most important issues of our day, I've been totally in agreement and support of President Bush."
McCain's record on Iraq: eager to attack		True		"Sen. McCain was already turning his sights to Iraq just days after 9/11, and he became a leading supporter of an invasion and occupation of (Iraq)."
McCain knows ABBA		True		The musical Mamma Mia! has "been selling out for years."
McCain's on Georgia's side (so is Obama)		True		"John McCain's top foreign policy adviser lobbied for... the Republic of Georgia, and McCain has mirrored the position advocated by the government."
McCain teams up with old rival, scandals notwithstanding		True		McCain is "raising campaign cash with one of (Jack) Abramoff's closest business partners: scandal-plagued conservative activist Ralph Reed."
McCain opposed "Buy American" rules		True		"McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' "
Not overinflated (though it sounds like it)		True		"We could save all the oil that they're talking about getting off drilling, if everybody was just inflating their tires and getting regular tune-ups."
Obama cites ethnicity in mortgage crisis		True		"I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities."
Obama right about increased energy costs		True		Obama said his proposed $1,000 emergency energy rebate "will be enough to offset the increased cost of gas for a working family over the next 4 months."
McCain campaign bouyed by Airbus execs and lobbyists		True		"McCain got more money from Airbus' U.S. executives than any other politician."
Just call him Wild Barack Obama		True		"Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine."
Obama said he'd pursue it, but opted out		True		Says Obama has flip-flopped on public campaign financing.
Ground conditions have changed, too		True		McCain has switched to Obama's position on more troops to Afghanistan.
Obama proposed more troops in '07		True		"For at least a year now, I have called for two additional brigades, perhaps three."
Obama-Lugar measure included weapons of mass destruction		True		Obama worked with "Sen. Dick Lugar, a Republican, to help lock down loose nuclear weapons."
What a difference eight months makes		True		Says Obama flip-flopped on warrantless wiretapping.
Thousands of "green card" soldiers in Iraq		True		U.S. forces in Iraq and Afghanistan include a "few thousand that are still green card holders who are not even citizens of this country."
Fellow POW backs up McCain's story		True		McCain tells of a fellow Vietnam POW who was beaten for fashioning an American flag that became an inspirational symbol to fellow POWs.
While on Big Brother watch, Barr hits McCain		True		"The legislation ... that Senator McCain supports would provide the authority for the federal government to surveille American citizens in their own country without any suspicion whatsoever that they're engaging in discussions with terrorists or about criminal activity."
Obama hasn't backed censure for Bush		True		"He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps."
James Bond-inspired ad is on target about drilling and gas taxes		True		Says Obama opposes offshore drilling and a gas tax holiday.
McCain flipped on payroll taxes, if only once		True		"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position."
He's got some numbers to back him up		True		"You know, the approval rating of Congress is down to 13 percent."
Statistics don't lie in this case		True		"More than half of all black children live in single-parent households, a number that has doubled — doubled — since we were children."
Obama not one of the Gang		True		"I joined the Gang of 14, seven Republicans, seven Democrats, so that we wouldn't blow up the United States Senate.  Sen. Obama had the opportunity to join that group.  He chose not to."
McCain spoke up early		True		"John McCain stood up to the president and sounded the alarm on global warming ... five years ago."
No exemptions for debtors		True		John McCain opposed bankruptcy protections for families "who were only in bankruptcy because of medical expenses they couldn't pay."
Navy's record unblemished		True		"The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident."
Hussein did say he hoped to get WMD		True		When the United States invaded Iraq, Saddam Hussein wanted to acquire weapons of mass destruction, and "he said so himself after his capture."
Obama and Bush found common ground		True		"Obama voted to support President Bush between 40 and 50 percent of the time over the past two years."
That's what the votes show, yes		True		"John McCain decided to stand with George Bush 95 percent of the time (last year)."
Present for votes, but not a player		True		John McCain "has not led on nonproliferation issues when he had the chance in the Senate."
McCain leads in Iraq trips 8-1		True		"Sen. Obama has been to Iraq once."
McCain proposed bill that didn't pass		True		"Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists."
They were hired		True		McCain "hired some of the biggest lobbyists in Washington to run his campaign."
Obama's right, McCain's campaign said it doesn't matter		True		When McCain was questioned about hiring lobbyists to his campaign staff, "his top lobbyist actually had the nerve to say, 'The American people won't care about this.' "
He has said it again and again		True		"Sen. Obama has declared, and repeatedly reaffirmed his intention to meet the president of Iran without any preconditions."
Government report backs up Obama		True		"NATO hasn't provided enough troops (in Afghanistan) because they are still angry about us going into Iraq."
True, but Hagee has since recanted		True		McCain sought the political support of minister John Hagee, "who believes Hurricane Katrina was God's punishment for gay rights and called the Catholic Church 'the Antichrist' and a 'false cult.'"
Rates were a lot higher back in the day		True		Tax rates were significantly higher "in the '40s, the '50s, and the '60s."
A reasonable estimate for uninsured costs		True		Every family health insurance policy has "a $900 hidden tax" to subsidize health care costs of the uninsured.
An early voice on foreclosures		True		"A year ago, in March 2007, I called for immediate action to address abuses in the subprime market, and I laid out detailed concrete proposals for how to do so."
Clinton and Obama differ on freeze		True		Hillary Clinton advocates "a freeze on foreclosures. Barack Obama said no."
He wanted local officials to decide		True		"As a state senator, he (Obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!"
Yes, oil company employees have donated to Obama		True		"Barack Obama accepted $200,000 from executives and employees of oil companies."
Clinton accepts lobbyist money		True		"Hillary Clinton has taken over $800,000 from lobbyists."
Yes, from American Evita to The Very Unofficial Hillary Clinton Coloring Book		True		Says she is the subject of 60 books.
A 9/11 denier? Yup		True		"Again today (Ahmadinejad) made light of 9/11, and said that he's not even sure it happened and that people actually died."
Obama served on board with Ayers		True		Obama served on a board with former Weather Underground member William Ayers and "that relationship with Mr. Ayers on this board continued after 9/11."
Income inequality is on the rise		True		The United States is "seeing greater income inequality now than any time since the 1920s."
McCain opposes abortion		True		"McCain opposes a woman's right to choose."
McCain often absent on children's issues		True		"The Children's Defense Fund rated McCain as the worst senator in Congress for children."
McCain changed position on MLK Day		True		"John McCain voted against establishing a national holiday in honor of Dr. Martin Luther King, Jr."
Yes, families pay more for Iraq war than cable		True		"Iraq is costing each household about $100 a month."
42.4 percent by our calculations		True		Obama spent "40 percent of the PAC money, 43 percent to be exact, on Iowa, New Hampshire, Nevada and South Carolina politicians."
A small amount before he announced		True		"(Obama) did accept donations from lobbyists and PACs and he spent money in this campaign from that, through his political action committee."
He's in the race!		True		"I am a candidate. I have not withdrawn."
No mandate, no universal care		True		John McCain and George Bush have "absolutely no plan for universal health care."
Yes, Clinton used the Bush administration line		True		Obama says Clinton in 2002 suggested there was a connection between al-Qaida and the Iraqi government.
20 years is an accurate count		True		"I've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream."
A fair summary of what he said		True		"John McCain says it's okay with him if the U.S. spends the next thousand years in Iraq."
When a briefing isn't as good as a book		True		Says Clinton did not read the National Intelligence Estimate before voting for the Iraq war.
Dormant while Obama campaigns		True		"He (Obama) chairs the subcommittee on Europe. ... He's held not one substantive hearing to do oversight."
She's often first, but is that a bad thing?		True		"Could I just point out that ... I seem to get the first question all the time?"
Clinton has changed on NAFTA		True		Clinton said "great things about NAFTA until she started running for president."
Yes, a costly addiction 		True		"We send a billion dollars to foreign countries every day because of our addiction to foreign oil."
They like him in Texas		True		He's been endorsed by "every major newspaper here in the state of Texas."
She failed, then followed Bill		True		"She flunked the D.C. bar exam."
McCain knew it would get him in trouble		True		John McCain "said publicly that Hillary Clinton would make a good president."
Clinton stands alone on health care mandate		True		Hillary Clinton "has the only health care plan that covers every American."
Obama's real competition has been Democrats		True		"Senator Obama has, in fact, never had a serious Republican challenger."
Clinton's negatives are higher than Obama's 		True		Hillary Clinton "starts off with 47 percent of the country against her."
Unions gave Huck their GOP nod		True		"I'm the only Republican who has gotten endorsements in this presidential race from major labor unions..."
One man found his winning message		True		"One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests."
It tasted like chicken		True		"When I was in college, we used to take a popcorn popper . . . and we would fry squirrel."
Obama voted consistently for abortion rights		True		"Sen. Obama has always had a 100 percent prochoice rating."
He voted "present," which is similar to "no" 		True		In the Illinois Legislature, Barack Obama "voted 'present,' instead of yes or no" on seven votes involving abortion rights.
That's the ticket		True		"(John McCain) was even mentioned as a running mate with John Kerry."
McCain said it		True		John McCain has said the economy is "not his strong suit."
Clinton changed on torture		True		Hillary Clinton "actually differed with (John McCain) by arguing for exceptions for torture before changing positions."
Clinton and McCain had same vote on Iraq war		True		Hillary Clinton "agreed with (John McCain) on voting for the war in Iraq."
Americans consume a lot 		True		"Two-thirds of our economy is a consumer economy."
Romney used to support gun control		True		Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush.
Romney has changed his stand on abortion		True		Mitt Romney previously believed "that abortion should be safe and legal in this country." Now he is "prolife."
McCain switched tax vote		True		"Now, I also support the Bush tax cuts. Sen. McCain voted against them originally. He now believes they should be made permanent. I'm glad he agrees they should be made permanent."
U.S. is Saudi Arabia of coal		True		"We have more coal reserves in the United States than they have oil reserves in Saudi Arabia."
The 1990s? Good times		True		"The 1990s were a time of prosperity. We created more than 22-million new jobs, moved 8-million people out of poverty, and turned our economy around."
Hillary went the Wal-Mart way		True		"While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart."
Black and white family net worth disparity true		True		"If you are African-American in this country today, you are likely to have a net worth of about 10 percent of what white families have."
Obama rakes it in from small donors		True		"I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way."
That's no typo, 100 years		True		"You know, Sen. McCain said the other day that we might have troops (in Iraq) for 100 years..."
And it's no free ride		True		"The fact is it's not amnesty."
Dad was a dinosaur hunter		True		"(My dad) used to campaign against the gas-guzzling dinosaurs."
Even the Gipper		True		"(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California."
Top 5, in fact		True		Says Time magazine called him "one of America's best governors."
He did as he was asked		True		As secretary of the Department of Energy under former President Bill Clinton, "I created reserves of home heating oil."
Clinton promoted children's health care		True		"There are 7,000 kids in New Hampshire who have health care because I helped to create the Children's Health Insurance Program."
Lobbyists live in Obama's glass house		True		"Sen. Obama's chair in New Hampshire is a lobbyist. He lobbies for the drug companies."
Yep. Reagan did the A-word		True		"Ronald Reagan did amnesty."
Yes, McCain switched		True		"Sen. McCain says it was not a mistake to vote against the Bush tax cuts ... but now says the tax cuts need to be made permanent."
Romney did 'help save' teen		True		None
Former business partner Robert Gay says: "The man who helped save my daughter was Mitt Romney."		True		None
Romney refused to pardon soldier - and everyone else		True		Romney refused to pardon "a decorated soldier" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.
Yes, Huckabee pardoned many		True		Huckabee "granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined."
So true, he's understating it		True		"It used to be the policy of the Republican Party to get rid of the Department of Education. We finally get in charge and a chance to do something, so we double the size of the Department of Education."
History supports McCain's stance on waterboarding		True		" ... following World War II war crime trials were convened. The Japanese were tried and convicted and hung for war crimes committed against American POWs. Among those charges for which they were convicted was waterboarding."
Indeed, Bush did it his way		True		"George Bush ... used a signing statement (on a FEMA bill) to say, 'I don't have to follow that, unless I choose to.' "
The ugly truths		True		"Productivity has risen 18 percent ...yet wages have stayed flat... There are 5-million more people in poverty here in our country than there were in 2000."
Thompson's tax numbers add up		True		"Five percent of Americans pay over half the income taxes in this country. Forty percent of Americans pay no income taxes at all."
Poverty numbers are right		True		"We've got some 37-million of our fellow citizens who are living in poverty; about 12-million or 13-million are children."
Yes, Biden spoke first 		True		"When Pakistan erupted in crisis, I spoke to Musharraf before Bush did."
Hitting him where it hurts		True		"This guy didn't even support Ronald Reagan."
Romney wants a different prescription for the nation		True		"The oddest thing is he doesn't want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts, which is HillaryCare, and he doesn't want to do that for America."
A legitimate beef with ham sandwich regulations		True		"A ham and cheese sandwich on one slice of bread is the responsibility of the USDA ... But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration."
Ridiculous evidence -- but true		True		"Senator Obama's relatives and friends say he has been talking about running for president for at least the last 15 years," a campaign spokesman said.
Yes, Romney said no.		True		Romney said "'No' to in-state tuition" for illegal immigrants.
This attack is spot-on		True		"He was a member of the Iraq Study Group and was either fired or quit from a very important commission that was trying to figure out the way forward in Iraq."
It's no MySpace, but it's hot		True		MikeHuckabee.com gets "more hits than virtually any other presidential candidate."
He uncovered a wasteful mess		True		"I saved the taxpayers $2-billion on a bogus Air Force Boeing tanker deal where people went to jail."
A military victory for Paul		True		"I get the most money from active duty officers and military personnel."
Astouding number, but it's right		True		"In the African-American community today, 68 percent of kids born are born out of wedlock."
Giuliani was welcoming to immigrants		True		"The mayor said … 'if you happen to be in this country in an undocumented status . . . then we welcome you here.  We want you here.  We'll protect you here.' "
Indeed, abortions are covered		True		"So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions."
He's right on		True		"I'm proud to have had a 100 percent pro-life voting record."
Overall violence declined under Romney		True		"The truth of the matter is that during my administration, the FBI's crime statistics show that violent crime was reduced in Massachusetts by 7 percent."
Yep, 3 out of 18		True		"Three out of the 18 benchmarks of the (GAO) have been fulfilled. Even among Republican math, that is a failing grade."
Not quite lockstep with unions		True		"Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue."
Edwards was worried about cost		True		"When Sen. Edwards ran in 2004, he wasn't for universal health care. I'm glad he is now."
Tax for the rich only, but not anymore		True		"The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes."
Adding up the AMT		True		"The Alternative Minimum Tax...was created by Congress in 1969 to affect 155 wealthy Americans. Because it was never indexed for inflation, those original 155 taxpayers has increased to affect about 3.5-million in 2006."
Mass. schools did improve		True		"We had a No Child Left Behind — a similar piece of legislation in our state a number of years ago, well before the federal law. And it's had a big impact here. It's improved schools."
Dodd was "bulldog" in passing bill		True		"Dodd brought both parties together to pass the Family and Medical Leave Act."
He's got his numbers right		True		"Fifty-six percent decline in overall crime. A 73 percent decline in motor-vehicle theft. A 67 percent decline in robbery. A 66 percent decline in murder. This is way beyond what happened in the nation during this period of time.
Yes, Clinton played lead for Woodstock museum		True		"Senator Clinton tried to spend $1 million on the Woodstock Concert Museum."
<p> He's stretching the story</p>		True		 Nearly half of Hispanic voters in Arizona's last election supported four measures that were "very tough on illegal immigration."
Richardson now opposes residual troops		True		"First, he said he would leave residual forces in Iraq, and now he says he wouldn't."
Rich man, low tax		True		"What happens is people like Warren Buffett — and he says this himself...pay 15 percent on the millions of dollars that they earn from wealth income... while their secretary is paying a higher rate on her work income. It's not right."
Hunter SCHIP estimate on target		True		"This (SCHIP) is socialized medicine. It is going to go to families that make $60,000 a year. Those aren't poor children."
Biden right on SCHIP		True		"With one stroke of his pen, President Bush has denied health insurance to 3.8 million kids who were due to get it under this bipartisan expansion of the Children's Health Insurance Program."
Right on bridge repairs		True		"We spent approximately $20-billion of that money on pork barrel, earmark projects. Maybe if we had done it right, maybe some of that money would have gone to inspect those bridges and other bridges across the country."
She's been active on issues for 9/11 workers		True		"She stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action."
No records, but there are witnesses		True		"Look, I believe in accountability. In 1983, I led the effort in Arkansas to improve our schools."
He's right that others have hedged 		True		"I don't think that Rudy or Fred or John McCain support the marriage amendment."
A correct account of past Giuliani positions		True		"He's sued gun manufacturers. He was supportive of Brady. He was supportive of things like assault weapon bans."
Driving his truck to victory		True		"With those first principles, it allowed a fellow like me to get in his truck and go from one end of the state to the other; started 20 points down and wound up 20 points ahead on election night."
He told you so! 		True		"One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth."
Obama has consistently opposed the war		True		"I opposed this war from the beginning. I opposed the war in 2002.  I opposed the war in 2003.  I opposed it in 2004 and 2005 and 2006."
